video_id,nepali_captions,english_captions
tYQ7O6V0Fvk_20_55 ,एउटा जवान केटा गितार बजाउँदै छ,a young boy is playing a guitar
tYQ7O6V0Fvk_20_55 ,एउटा जवान केटा एउटा कोठामा बसेर आफ्नो गितार बजाइरहेको छ,a young boy is strumming his guitar seated in a room
tYQ7O6V0Fvk_20_55 ,कोही ध्वनिक गितार बजाउँदै छन्,someone is playing an acoustic guitar
tYQ7O6V0Fvk_20_55 ,केटा गितार बजाउँदै छ,the boy is playing the guitar
tYQ7O6V0Fvk_20_55 ,बच्चाले गिटार बजाएको थियो,the kid played the guitar
tYQ7O6V0Fvk_20_55 ,केटा गितार बजाउँदै छ,the boy is playing the guitar
tYQ7O6V0Fvk_20_55 ,एउटा सानो केटा गितार बजाउँदै छ,a little boy is playing guitar
tYQ7O6V0Fvk_20_55 ,एउटा केटा गितार बजाउँदै छ,a boy is playing a guitar
tYQ7O6V0Fvk_20_55 ,एक केटा गितार बजाउँदै छ,a boy is playing on a guitar
tYQ7O6V0Fvk_20_55 ,बच्चा गितार बजाइरहेको छ,the child is strumming the guitar
tYQ7O6V0Fvk_20_55 ,एक व्यक्ति गितार बजाउँदै छ,a person is playing the guitar
tYQ7O6V0Fvk_20_55 ,एउटा केटा गितार बजाउँदै छ,a boy is playing the guitar
tYQ7O6V0Fvk_20_55 ,एक केटा गितार बजाउँदै,a boy playing guitar
tYQ7O6V0Fvk_20_55 ,एउटा सानो केटा गितार बजाउनमा ध्यान दिइरहेको छ,a small boy is concentrating in playing guitar
tYQ7O6V0Fvk_20_55 ,एउटा केटा गितार बजाउँदै छ,a boy is playing guitar
tYQ7O6V0Fvk_20_55 ,एउटा केटा गितार बजाउँदै छ,a boy is playing a guitar
tYQ7O6V0Fvk_20_55 ,एउटा केटा गितार बजाउँदै छ,a boy is playing guitar
tYQ7O6V0Fvk_20_55 ,एउटा केटा गितार बजाउँदै छ,a boy is playing the guitar
tYQ7O6V0Fvk_20_55 ,एउटा केटा गितार बजाउँदै छ,a boy is playing a guitar
tYQ7O6V0Fvk_20_55 ,एउटा सानो चिनियाँ केटा ध्वनिक गितारमा निर्वाण बजाउँदै,a small chineese boy playing nirvana on a acostic guitar
tYQ7O6V0Fvk_20_55 ,एउटा केटा गितार बजाउँदै छ,a boy is playing a guitar
tYQ7O6V0Fvk_20_55 ,एउटा बच्चा गितार बजाउँदै छ,a child is playing guitar
tYQ7O6V0Fvk_20_55 ,एउटा केटा गितार बजाउँदै छ,a boy is playing the guitar
tYQ7O6V0Fvk_20_55 ,कोही गितार बजाइरहेका छन्,someone is playing guitar
tYQ7O6V0Fvk_20_55 ,एउटा केटा गितार बजाउँदै छ,a guy is playing a guitar
tYQ7O6V0Fvk_20_55 ,एउटा केटा गितार बजाउँदै छ,a boy is playing a guitar
tYQ7O6V0Fvk_20_55 ,एउटा जवान केटा गितार बजाउँदै छ,a young boy is playing a guitar
tYQ7O6V0Fvk_20_55 ,एउटा केटा गितार बजाउँदै छ,a boy is playing a guitar
tYQ7O6V0Fvk_20_55 ,युवा चिनियाँ केटा ध्वनिक गितार बजाउनमा केन्द्रित थिए,young chinese boy focused on playing acoustic guitar
tYQ7O6V0Fvk_20_55 ,केटाले आफ्नो गितार बजायो,the boy played his guitar
tYQ7O6V0Fvk_20_55 ,एउटी केटी गितार बजाउँदै छिन्,a girl is playing the guitar
tYQ7O6V0Fvk_20_55 ,एक केटा संगीत उपकरण बजाउँदै,a boy playing music instrument
tYQ7O6V0Fvk_20_55 ,केटा गितार बजाउँदै छ,the boy is playing guitar
tYQ7O6V0Fvk_20_55 ,केटा गितार बजाउँदै छ,the boy is playing the guitar
tYQ7O6V0Fvk_20_55 ,एउटा केटा गितार बजाउँदै छ,a boy is playing guitar
tYQ7O6V0Fvk_20_55 ,केटा राम्रोसँग गितार बजाउँदै छ,the boy is beautifully playing guitar
tYQ7O6V0Fvk_20_55 ,एक पूर्वीय बच्चा गितार बजाउँदै छ,an oriental child is playing a guitar
tYQ7O6V0Fvk_20_55 ,केटाले गितार बजाएको थियो,the boy played the guitar
tYh4iDFgmEE_10_14 ,चश्मा लगाएको मान्छे पिज्जाको टुक्रा खाइरहेको छ,a man wearing glasses is eating a slice of pizza
tYh4iDFgmEE_10_14 ,एउटा मान्छे पिज्जा खाँदै छ,a man is eating pizza
tYh4iDFgmEE_10_14 ,एक जवान मानिस पनीर पिज्जा को एक टुक्रा को एक ठूलो टोकेर खाईरहेको छ,a young man is taking a large bite of a slice of cheese pizza
tYh4iDFgmEE_10_14 ,एक मानिस पिज्जा खाँदै छ,a man is eating a pizza
tYh4iDFgmEE_10_14 ,एक मानिस पिज्जाको टुक्रा खाँदै छ,a man is eating a slice of pizza
tYh4iDFgmEE_10_14 ,एक केटा आफ्नो खाना खाइरहेको छ,a boy is eating his food
tYh4iDFgmEE_10_14 ,एक जवान मानिस पिज्जाको विशाल टुक्रा खाँदैछ,a young man is eating a giant slice of pizza
tYh4iDFgmEE_10_14 ,एक मानिस पिज्जा खाँदै छ,a man is eating a pizza
tYh4iDFgmEE_10_14 ,एउटा मानिस पिज्जाको टुक्राको मजा लिइरहेको छ,a man is enjoying a slice of pizza
tYh4iDFgmEE_10_14 ,एक मानिस खाँदै छ,a man is eating
tYh4iDFgmEE_10_14 ,एक केटा पिज्जा खाइरहेको छ,a guy is eating pizza
tYh4iDFgmEE_10_14 ,एउटा मान्छे पिज्जा खाँदै छ,a man is eating pizza
tYh4iDFgmEE_10_14 ,मान्छे पिज्जा खाँदै छ,the man is eating pizza
tYh4iDFgmEE_10_14 ,एक मानिस पिज्जाको टुक्रा खान्छ,a man eats a slice of pizza
tYh4iDFgmEE_10_14 ,एक केटा पिज्जा खाइरहेको छ,a boy is eating pizza
tYh4iDFgmEE_10_14 ,मानिसले टेबुलमा पिज्जा र पानी खायो,the man ate pizza and water at the table
tYh4iDFgmEE_10_14 ,केटाले केहि खाइरहेको छ,the guy is eating the something
tYh4iDFgmEE_10_14 ,एक जना मानिस केहि खाना खादै छ,a man is eating some food
tYh4iDFgmEE_10_14 ,उसले खाइरहेको थियो,he was esting
tYh4iDFgmEE_10_14 ,एउटा मान्छे पिज्जा खाँदै छ,a man is eating pizza
tYh4iDFgmEE_10_14 ,एउटा मान्छे पिज्जा खाँदै छ,a man is eating pizza
tYh4iDFgmEE_10_14 ,एक केटा केहि खाइरहेको छ,a boy is eating something
tYh4iDFgmEE_10_14 ,उ खादै छ,he is eating
tYh4iDFgmEE_10_14 ,रोटीको टुक्रा खाँदै गरेको मान्छे,a man eating a slice of roti
tYh4iDFgmEE_10_14 ,एक व्यक्ति खाइरहेको छ,a person is eating
tYh4iDFgmEE_10_14 ,मान्छे पिज्जा खाँदै छ,the man is eating pizza
tYh4iDFgmEE_10_14 ,एक मानिस पिज्जा खाँदै छ,a man is eating a pizza
tYh4iDFgmEE_50_54 ,एक मानिस युकुलेल खेल्दै छ,a man is playing a ukulele
tYh4iDFgmEE_50_54 ,एउटा मान्छे गितार बजाउँदै छ,a man is playing a guitar
tYh4iDFgmEE_50_54 ,एक व्यक्ति गितार बजाउँदै छ,a person is playing a guitar
tYh4iDFgmEE_50_54 ,एउटा मानिस सडकमा उकुले खेल्दै बसिरहेको छ,a man is sitting on the street playing a ukulele
tYh4iDFgmEE_50_54 ,एउटा मानिस सडकमा गितार बजाउँदै छ,a man is playing a guitar on the road
tYh4iDFgmEE_50_54 ,एउटा मानिस सडकको कुनामा युकुले खेल्दै छ,a man is playing a ukulele on a street corner
tYh4iDFgmEE_50_54 ,एउटी महिला सडकमा गितार बजाउँदै छिन्,a woman is playing a guitar on streets
tYh4iDFgmEE_50_54 ,एक मानिस युकुलेल खेल्दै छ,a man is playing a ukulele
tYh4iDFgmEE_50_54 ,एक मानिस युकुलेल खेल्दै छ,a man is playing a ukulele
tYh4iDFgmEE_50_54 ,एउटा मान्छे गितार बजाउँदै छ,a man is playing a guitar
tYh4iDFgmEE_50_54 ,एउटा मान्छे गितार बजाउँदै छ,a man is playing the guitar
tYh4iDFgmEE_50_54 ,व्यक्ति युकुलेल खेलिरहेको छ,the person is playing the ukulele
tYh4iDFgmEE_50_54 ,एक मानिस युकुलेल खेल्दै छ,a man is playing a ukulele
tYh4iDFgmEE_50_54 ,एउटा मान्छे सानो गितार बजाउँछ,a man plays a small guitar
